store_code,year_month,net_sales,gross_sales,return_amount,net_quantity,n_transactions,had_sales
1543,2024-12,16963.99779,21813.70779,-4849.71,15,25,True
1543,2025-01,20059.61,20059.61,0.0,17,17,True
1544,2024-02,1127.92137,2855.17137,-1727.25,2,6,True
1544,2024-03,188.73000000000013,1915.98,-1727.25,0,4,True
1544,2024-04,3428.7095,3428.7095,0.0,4,4,True
1544,2024-05,338.17999999999995,818.17,-479.99,0,2,True
1544,2024-06,999.9918200000001,1999.98182,-999.99,1,3,True
1544,2024-07,1663.6200000000001,2236.34,-572.72,2,4,True
1544,2024-08,3621.6000000000004,3621.6000000000004,0.0,4,4,True
1544,2024-09,-2454.5299999999997,1999.98,-4454.51,-2,6,True
1544,2024-10,6129.15,9183.95,-3054.8,6,12,True
1544,2024-11,2781.79,2781.79,0.0,3,3,True
1544,2024-12,2154.5299999999997,5427.23,-3272.7,2,8,True
1544,2025-01,1272.7199999999998,2363.62,-1090.9,1,3,True
1545,2024-02,4890.45319,6181.34319,-1290.8899999999999,7,11,True
1545,2024-03,3181.47663,5780.12663,-2598.65,3,11,True
1545,2024-04,5270.85728,6727.19728,-1456.3400000000001,6,10,True
1545,2024-05,2079.98091,2909.06091,-829.08,2,4,True
1545,2024-06,2491.2509099999997,6850.29091,-4359.04,3,13,True
1545,2024-07,3481.32,3481.32,0.0,4,4,True
1545,2024-08,763.63,1399.98,-636.35,1,3,True
1545,2024-09,6910.85,11092.62,-4181.77,7,17,True
1545,2024-10,6569.40167,8569.38167,-1999.98,7,11,True
1545,2024-11,4000.22342,10675.71342,-6675.49,4,16,True
1545,2024-12,2684.41364,7665.26364,-4980.85,3,13,True
1545,2025-01,11363.57,12545.380000000001,-1181.81,9,11,True
1546,2024-02,2471.47372,2471.47372,0.0,3,3,True
1546,2024-03,3823.3,4605.110000000001,-781.81,4,6,True
1546,2024-04,-329.76452000000006,1670.2154799999998,-1999.98,0,4,True
1546,2024-05,90.91000000000008,1090.9,-999.99,0,2,True
1546,2024-06,265.6200000000001,1999.98,-1734.3600000000001,0,4,True
1546,2024-07,4267.92514,4267.92514,0.0,5,5,True
1546,2024-08,3490.87,3490.87,0.0,4,4,True
1546,2024-09,10727.18,10727.18,0.0,10,10,True
1546,2024-10,4138.49,6229.38,-2090.8900000000003,4,8,True
1546,2024-11,5513.85,6332.02,-818.17,5,7,True
1546,2024-12,6189.22,6189.22,0.0,6,6,True
1546,2025-01,4499.42,6863.04,-2363.62,4,8,True
1547,2024-02,2642.43498,2642.43498,0.0,3,3,True
1547,2024-03,3511.79,3511.79,0.0,4,4,True
1547,2024-04,1935.10651,3537.82651,-1602.7199999999998,2,6,True
1547,2024-05,2727.24,2727.24,0.0,3,3,True
1547,2024-06,1909.07091,2909.06091,-999.99,2,4,True
1547,2024-07,7560.03091,8469.11091,-909.08,8,10,True
1547,2024-08,-127.26999999999998,1572.71,-1699.98,0,4,True
1547,2024-09,3301.05,6119.2,-2818.15,4,10,True
1547,2024-10,5853.08,7034.89,-1181.81,6,8,True
1547,2024-11,1999.98,1999.98,0.0,2,2,True
1547,2024-12,9197.55727,9197.55727,0.0,8,8,True
1547,2025-01,2387.09,2387.09,0.0,2,2,True
1548,2024-02,2568.28026,2568.28026,0.0,3,3,True
1548,2024-03,1521.45768,2304.28768,-782.83,2,4,True
1548,2024-04,2533.5200000000004,4133.5,-1599.98,3,7,True
1548,2024-05,1005.3399999999999,2510.7799999999997,-1505.44,1,5,True
1548,2024-06,4181.780000000001,4181.780000000001,0.0,4,4,True
1548,2024-07,-699.99,0.0,-699.99,-1,1,True
1548,2024-08,1572.71,1572.71,0.0,2,2,True
1548,2024-09,5818.25717,5818.25717,0.0,6,6,True
1548,2024-10,4574.98,6270.860000000001,-1695.88,4,8,True
1548,2024-11,5157.03009,5157.03009,0.0,5,5,True
1548,2024-12,-329.9899999999999,4886.37,-5216.36,0,10,True
1548,2025-01,259.7500000000001,4259.71,-3999.96,0,8,True
1549,2024-02,2636.33,2636.33,0.0,3,3,True
1549,2024-03,727.2599999999999,1636.34,-909.08,1,3,True
1549,2024-04,1907.05,4431.13,-2524.08,2,8,True
1549,2024-05,1506.33,2505.42,-999.09,2,4,True
1549,2024-06,6461.94,10470.3,-4008.36,7,15,True
1549,2024-07,272.73,2727.24,-2454.51,0,6,True
1549,2024-08,2686.52,4868.32,-2181.8,3,7,True
1549,2024-09,8645.393090000001,11509.00309,-2863.6099999999997,8,14,True
1549,2024-10,7093.466410000001,14471.00641,-7377.54,6,22,True
1549,2024-11,10418.118050000001,11286.52805,-868.41,10,12,True
1549,2024-12,3254.6408800000004,4254.630880000001,-999.99,3,5,True
1549,2025-01,6883.098309999999,9337.62831,-2454.5299999999997,6,10,True
1550,2024-02,-545.4399999999999,999.99,-1545.4299999999998,-1,3,True
1550,2024-03,0.0,1818.16,-1818.16,0,4,True
1550,2024-04,3734.98882,4644.06882,-909.08,4,6,True
1550,2024-05,-999.99,818.17,-1818.1599999999999,-1,3,True
1550,2024-06,1339.5800000000002,3749.96,-2410.38,1,7,True
1550,2024-07,663.6299999999999,1754.53,-1090.9,1,3,True
1550,2024-08,1181.8100000000002,2181.8,-999.99,1,3,True
1550,2024-09,7590.615760000001,8863.33576,-1272.72,7,9,True
1550,2024-10,1512.8899999999999,5967.4,-4454.51,2,10,True
1550,2024-11,5962.186970000001,7116.70697,-1154.52,5,9,True
1550,2024-12,3545.43,4545.42,-999.99,3,5,True
1550,2025-01,2272.71,3454.52,-1181.81,2,4,True
1551,2024-02,2029.98,3490.87,-1460.8899999999999,2,6,True
1551,2024-03,7777.57394,7777.57394,0.0,9,9,True
1551,2024-04,559.81186,2377.97186,-1818.1599999999999,1,5,True
1551,2024-05,2999.9700000000003,2999.9700000000003,0.0,3,3,True
1551,2024-06,4717.2474,7444.4874,-2727.24,5,11,True
1551,2024-07,5021.530000000001,5803.34,-781.81,5,7,True
1551,2024-08,4813.61,6086.33,-1272.72,5,7,True
1551,2024-09,6795.0142,8704.084200000001,-1909.0700000000002,6,10,True
1551,2024-10,7560.09,8560.08,-999.99,7,9,True
1551,2024-11,10225.2,11316.1,-1090.9,10,12,True
1551,2024-12,11590.82818,11590.82818,0.0,10,10,True
1551,2025-01,3707.25,4889.06,-1181.81,3,5,True
1552,2024-02,7309.027590000001,7309.027590000001,0.0,8,8,True
1552,2024-03,4885.25,4885.25,0.0,6,6,True
1552,2024-04,3990.3375600000004,6457.39756,-2467.06,4,10,True
1552,2024-05,-181.79817999999977,4090.8718200000003,-4272.67,-1,9,True
1552,2024-06,4121.17091,6999.93091,-2878.76,4,10,True
1552,2024-07,2431.79,4131.77,-1699.98,3,7,True
1552,2024-08,16203.34,17385.15,-1181.81,16,18,True
1552,2024-09,28036.071930000002,29854.23193,-1818.1599999999999,25,29,True
1552,2024-10,9191.17,18482.0,-9290.83,9,27,True
1552,2024-11,20916.98358,27400.18358,-6483.2,20,32,True
1552,2024-12,18173.15972,21382.22972,-3209.0699999999997,16,22,True
1552,2025-01,15841.01621,15841.01621,0.0,14,14,True
1553,2024-02,1389.07091,1389.07091,0.0,2,2,True
1553,2024-03,3301.06306,3301.06306,0.0,4,4,True
1553,2024-04,5909.30588,6727.47588,-818.17,7,9,True
1553,2024-05,3797.32754,3797.32754,0.0,4,4,True
1553,2024-06,2858.0569100000002,3858.04691,-999.99,3,5,True
1553,2024-07,5427.219999999999,7999.92,-2572.7000000000003,5,11,True
1553,2024-08,1999.98,1999.98,0.0,2,2,True
1553,2024-09,4363.6,5272.68,-909.08,4,6,True
1553,2024-10,7413.58,10722.630000000001,-3309.05,6,14,True
1553,2024-11,3378.45467,5185.71467,-1807.2600000000002,3,7,True
1553,2024-12,4344.31,6265.24,-1920.93,4,8,True
1553,2025-01,1309.0900000000001,3127.25,-1818.1599999999999,1,5,True
1554,2024-02,1672.71,2254.52,-581.81,2,4,True
1554,2024-03,-654.54,0.0,-654.54,-1,1,True
1554,2024-04,3915.2742200000002,4351.62422,-436.35,5,7,True
1554,2024-05,1090.9,1090.9,0.0,1,1,True
1554,2024-06,1012.98,1012.98,0.0,1,1,True
1554,2024-07,2363.62,2363.62,0.0,2,2,True
1554,2024-08,1181.81,1181.81,0.0,1,1,True
1554,2024-09,0.0,0.0,0.0,0,0,False
1554,2024-10,2042.1100000000001,2042.1100000000001,0.0,2,2,True
1554,2024-11,4243.030000000001,4243.030000000001,0.0,4,4,True
1554,2024-12,4454.51,4454.51,0.0,4,4,True
1554,2025-01,6215.16,6215.16,0.0,5,5,True
1555,2024-02,5037.67184,6437.6518399999995,-1399.98,6,10,True
1555,2024-03,5279.69063,6097.86063,-818.17,6,8,True
1555,2024-04,1804.42449,4349.84449,-2545.42,2,8,True
1555,2024-05,3227.24,3727.23,-499.99,3,5,True
1555,2024-06,90.90999999999997,1818.1599999999999,-1727.25,0,4,True
1555,2024-07,-908.25,5518.13,-6426.38,-1,13,True
1555,2024-08,7469.57336,14924.033360000001,-7454.46,8,24,True
1555,2024-09,8995.24396,11768.94396,-2773.7,8,16,True
1555,2024-10,13255.10268,19022.07268,-5766.97,13,25,True
1555,2024-11,1276.5,6087.52,-4811.02,1,11,True
1555,2024-12,8605.02418,9488.35418,-883.33,8,10,True
1555,2025-01,5518.86841,6700.67841,-1181.81,5,7,True
1556,2024-02,4450.43105,9572.25105,-5121.82,6,18,True
1556,2024-03,3252.19122,7797.59122,-4545.4,4,14,True
1556,2024-04,6207.90099,9753.31099,-3545.41,7,15,True
1556,2024-05,2269.01,4699.95,-2430.94,2,8,True
1556,2024-06,8430.68273,11339.74273,-2909.06,9,15,True
1556,2024-07,-527.45981,3863.4001900000003,-4390.860000000001,-1,8,True
1556,2024-08,4961.75935,9652.789350000001,-4691.030000000001,5,15,True
1556,2024-09,17148.840920000002,22281.33092,-5132.49,15,27,True
1556,2024-10,11876.22378,14358.013780000001,-2481.79,11,17,True
1556,2024-11,11662.74595,17921.43595,-6258.6900000000005,12,26,True
1556,2024-12,3407.65,7301.21,-3893.56,3,11,True
1556,2025-01,11956.89,13138.699999999999,-1181.81,10,11,True
1557,2024-02,3966.31273,3966.31273,0.0,5,5,True
1557,2024-03,900.51637,1718.68637,-818.17,1,3,True
1557,2024-04,4621.0126,4621.0126,0.0,5,5,True
1557,2024-05,2813.9700000000003,4469.22,-1655.25,3,7,True
1557,2024-06,2503.88,5412.9400000000005,-2909.0600000000004,3,9,True
1557,2024-07,-1515.52,1090.9,-2606.42,-2,4,True
1557,2024-08,9099.12999,10890.01999,-1790.89,9,13,True
1557,2024-09,12911.50992,14002.40992,-1090.9,12,14,True
1557,2024-10,6103.88785,6740.2378499999995,-636.35,6,8,True
1557,2024-11,5880.370000000001,8461.710000000001,-2581.34,5,11,True
1557,2024-12,5918.42,8100.219999999999,-2181.8,5,9,True
1557,2025-01,10870.39,11638.56,-768.17,9,11,True
1558,2024-02,3636.32273,3636.32273,0.0,4,4,True
1558,2024-03,90.91000000000008,2909.06,-2818.15,0,6,True
1558,2024-04,690.9000000000001,2327.24,-1636.34,1,5,True
1558,2024-05,-1612.98,818.17,-2431.1499999999996,-2,4,True
1558,2024-06,3628.06,6446.21,-2818.15,4,10,True
1558,2024-07,4663.59,6390.84,-1727.25,5,9,True
1558,2024-08,3582.2400000000007,10582.16,-6999.92,3,19,True
1558,2024-09,6303.85648,11631.08648,-5327.23,7,17,True
1558,2024-10,12954.70329,13931.96329,-977.26,13,15,True
1558,2024-11,5238.31818,6329.21818,-1090.9,5,7,True
1558,2024-12,2461.91986,7031.059859999999,-4569.139999999999,2,10,True
1558,2025-01,2340.1400000000003,4703.76,-2363.62,2,6,True
1559,2024-02,7758.94182,9395.28182,-1636.34,11,15,True
1559,2024-03,3222.39455,5251.65455,-2029.26,3,9,True
1559,2024-04,2480.44798,4934.95798,-2454.51,3,9,True
1559,2024-05,3586.74003,7132.150030000001,-3545.41,4,12,True
1559,2024-06,4696.52693,10560.086930000001,-5863.5599999999995,4,18,True
1559,2024-07,9696.11,9696.11,0.0,11,11,True
1559,2024-08,8787.75676,8787.75676,0.0,10,10,True
1559,2024-09,14020.155060000001,14020.155060000001,0.0,13,13,True
1559,2024-10,14672.579529999999,20912.74953,-6240.17,13,27,True
1559,2024-11,2181.8,4454.51,-2272.71,2,6,True
1559,2024-12,9593.29327,13106.89327,-3513.6000000000004,8,16,True
1559,2025-01,3727.25,4636.33,-909.08,3,5,True
1561,2024-02,4389.27766,5171.08766,-781.81,5,7,True
1561,2024-03,7250.88857,8159.96857,-909.08,8,10,True
1561,2024-04,5272.66,7818.08,-2545.42,6,12,True
1561,2024-05,-2999.98,3090.87,-6090.85,-2,10,True
1561,2024-06,13132.00063,15033.780630000001,-1901.7800000000002,12,18,True
1561,2024-07,6012.0272700000005,8981.72727,-2969.7,6,14,True
1561,2024-08,5827.22,5827.22,0.0,6,6,True
1561,2024-09,15416.8,20471.3,-5054.5,13,23,True
1561,2024-10,10901.03526,19804.98526,-8903.95,10,28,True
1561,2024-11,3959.0600000000004,9999.92,-6040.860000000001,3,15,True
1561,2024-12,10600.48,14327.71,-3727.2300000000005,9,17,True
1561,2025-01,90.90999999999997,6454.49,-6363.58,0,12,True
1562,2024-02,909.08,909.08,0.0,1,1,True
1562,2024-03,1090.9,1090.9,0.0,1,1,True
1562,2024-04,887.15996,2705.31996,-1818.16,1,5,True
1562,2024-05,-245.44999999999993,572.72,-818.17,0,2,True
1562,2024-06,741.43,741.43,0.0,1,1,True
1562,2024-07,0.0,0.0,0.0,0,0,False
1562,2024-08,999.99,999.99,0.0,1,1,True
1562,2024-09,999.99,999.99,0.0,1,1,True
1562,2024-10,-181.81999999999994,999.99,-1181.81,0,2,True
1562,2024-11,2090.8900000000003,2090.8900000000003,0.0,2,2,True
1562,2024-12,2454.5299999999997,2454.5299999999997,0.0,2,2,True
1562,2025-01,-1272.72,0.0,-1272.72,-1,1,True
1565,2024-02,90.91000000000008,909.08,-818.17,0,2,True
1565,2024-03,5968.4422,5968.4422,0.0,7,7,True
1565,2024-04,3490.8599999999997,4309.03,-818.17,5,7,True
1565,2024-05,2363.61,3590.87,-1227.2600000000002,3,7,True
1565,2024-06,7049.900000000001,7049.900000000001,0.0,11,10,True
1565,2024-07,2427.24,4299.95,-1872.71,3,7,True
1565,2024-08,3427.24,4518.139999999999,-1090.9,4,6,True
1565,2024-09,4849.92,6849.9,-1999.98,5,9,True
1565,2024-10,5123.50511,7677.34511,-2553.84,6,12,True
1565,2024-11,3044.9,5226.700000000001,-2181.8,3,7,True
1565,2024-12,-1843.46,2272.71,-4116.17,-2,6,True
1565,2025-01,-404.48488999999995,2050.04511,-2454.5299999999997,0,4,True
1566,2024-02,-381.8099999999999,909.08,-1290.8899999999999,-1,3,True
1566,2024-03,1989.3528900000001,2898.43289,-909.08,2,4,True
1566,2024-04,2772.97311,4500.22311,-1727.25,3,7,True
1566,2024-05,2295.7499900000003,2993.91999,-698.17,2,4,True
1566,2024-06,5055.7099,6055.6999,-999.99,5,7,True
1566,2024-07,2509.07,3090.88,-581.81,2,4,True
1566,2024-08,5454.5,6790.84,-1336.3400000000001,5,9,True
1566,2024-09,7472.68,10272.650000000001,-2799.9700000000003,6,12,True
1566,2024-10,7621.5,8803.31,-1181.81,7,9,True
1566,2024-11,948.0500000000002,4129.84,-3181.79,1,7,True
1566,2024-12,1090.9,1090.9,0.0,1,1,True
1566,2025-01,3727.25,4818.15,-1090.9,3,5,True
1567,2024-02,-345.30345,1527.4065500000002,-1872.71,0,4,True
1567,2024-03,818.17,818.17,0.0,1,1,True
1567,2024-04,-818.17,909.08,-1727.25,-1,3,True
1567,2024-05,1706.94915,1706.94915,0.0,2,2,True
1567,2024-06,4347.3527300000005,5438.25273,-1090.9,5,7,True
1567,2024-07,16.230000000000018,909.08,-892.85,0,2,True
1567,2024-08,999.99,999.99,0.0,1,1,True
1567,2024-09,3801.8,4801.79,-999.99,4,6,True
1567,2024-10,1545.9300000000003,2982.78,-1436.85,1,5,True
1567,2024-11,3109.0636400000003,3109.0636400000003,0.0,3,3,True
1567,2024-12,1011.4766099999999,2072.07661,-1060.6,1,3,True
1567,2025-01,1272.72,1272.72,0.0,1,1,True
1568,2024-02,1818.16,1818.16,0.0,2,2,True
1568,2024-03,0.0,818.17,-818.17,0,2,True
1568,2024-04,1909.0700000000002,1909.0700000000002,0.0,2,2,True
1568,2024-05,1999.98,1999.98,0.0,2,2,True
1568,2024-06,2454.52,2818.15,-363.63,2,4,True
1568,2024-07,0.0,572.72,-572.72,0,2,True
1568,2024-08,-1190.9,1336.35,-2527.25,-1,5,True
1568,2024-09,1518.17,2090.8900000000003,-572.72,1,3,True
1568,2024-10,1999.98,3090.88,-1090.9,2,4,True
1568,2024-11,0.0,0.0,0.0,0,0,False
1568,2024-12,2334.45301,3163.53301,-829.08,2,4,True
1568,2025-01,999.99,2181.8,-1181.81,1,3,True
1569,2024-02,1727.25,1727.25,0.0,2,2,True
1569,2024-03,2675.27635,2675.27635,0.0,3,3,True
1569,2024-04,0.0,0.0,0.0,0,0,False
1569,2024-05,2909.06,2909.06,0.0,3,3,True
1569,2024-06,1582.41623,1582.41623,0.0,2,2,True
1569,2024-07,-611.1,0.0,-611.1,-1,1,True
1569,2024-08,1090.9,1090.9,0.0,1,1,True
1569,2024-09,2090.8900000000003,4272.6900000000005,-2181.8,2,6,True
1569,2024-10,-446.56000000000006,2052.46,-2499.02,-1,5,True
1569,2024-11,0.0,1090.9,-1090.9,0,2,True
1569,2024-12,4342.4155,4342.4155,0.0,4,4,True
1569,2025-01,-1181.81,0.0,-1181.81,-1,1,True
1570,2024-02,-1008.72,2154.88,-3163.6,-1,7,True
1570,2024-03,8049.46982,8049.46982,0.0,9,9,True
1570,2024-04,4275.98995,8003.219950000001,-3727.23,5,13,True
1570,2024-05,3175.36482,7575.3148200000005,-4399.95,3,12,True
1570,2024-06,5508.164540000001,10908.77454,-5400.61,6,20,True
1570,2024-07,1229.8312100000003,3902.53121,-2672.7,1,7,True
1570,2024-08,5040.68931,8995.18931,-3954.5,4,14,True
1570,2024-09,10319.04,15299.86,-4980.82,10,20,True
1570,2024-10,13277.86353,22041.90353,-8764.04,13,31,True
1570,2024-11,11652.44701,11652.44701,0.0,11,11,True
1570,2024-12,10309.82219,13343.39219,-3033.57,9,15,True
1570,2025-01,6964.10481,11418.61481,-4454.51,6,14,True
1571,2024-02,1568.34,1568.34,0.0,2,2,True
1571,2024-03,1727.25,1727.25,0.0,2,2,True
1571,2024-04,2943.46953,2943.46953,0.0,4,4,True
1571,2024-05,952.9,952.9,0.0,1,1,True
1571,2024-06,-2454.5099999999998,1999.98,-4454.49,-3,7,True
1571,2024-07,1572.71,1572.71,0.0,2,2,True
1571,2024-08,0.0,0.0,0.0,0,0,False
1571,2024-09,2572.7,3572.69,-999.99,3,5,True
1571,2024-10,2824.01,3914.91,-1090.9,3,5,True
1571,2024-11,2131.08,3078.4300000000003,-947.35,2,4,True
1571,2024-12,1272.72,1272.72,0.0,1,1,True
1571,2025-01,1344.31,3636.34,-2292.0299999999997,1,5,True
1572,2024-02,818.17,818.17,0.0,1,1,True
1572,2024-03,2116.83002,2116.83002,0.0,3,3,True
1572,2024-04,2669.2400000000002,2669.2400000000002,0.0,3,3,True
1572,2024-05,0.0,0.0,0.0,0,0,False
1572,2024-06,3010.7228,4010.7128,-999.99,4,6,True
1572,2024-07,2718.1600000000003,3627.2400000000002,-909.08,3,5,True
1572,2024-08,3709.0600000000004,3709.0600000000004,0.0,4,4,True
1572,2024-09,6579.22,6579.22,0.0,6,6,True
1572,2024-10,6206.58,6970.210000000001,-763.63,6,8,True
1572,2024-11,1501.07,2591.9700000000003,-1090.9,2,4,True
1572,2024-12,2957.38,2957.38,0.0,3,3,True
1572,2025-01,2554.5299999999997,3281.79,-727.26,2,4,True
1573,2024-02,1020.71048,1020.71048,0.0,2,2,True
1573,2024-03,1818.1599999999999,1818.1599999999999,0.0,2,2,True
1573,2024-04,2810.4,4537.65,-1727.25,3,7,True
1573,2024-05,920.61437,920.61437,0.0,1,1,True
1573,2024-06,1404.94,3041.28,-1636.3400000000001,2,6,True
1573,2024-07,3198.41164,4289.31164,-1090.9,5,7,True
1573,2024-08,419.01999999999975,2209.91,-1790.89,0,4,True
1573,2024-09,3454.52,5181.77,-1727.25,3,7,True
1573,2024-10,-1090.9,0.0,-1090.9,-1,1,True
1573,2024-11,4825.74,4825.74,0.0,5,5,True
1573,2024-12,5863.59,6613.58,-749.99,5,7,True
1573,2025-01,1373.23147,3327.76147,-1954.53,1,5,True
1574,2024-02,183.50746999999984,1274.4074699999999,-1090.9,1,3,True
1574,2024-03,510.90999999999997,1899.98,-1389.0700000000002,0,4,True
1574,2024-04,3389.95179,7117.17179,-3727.22,2,12,True
1574,2024-05,3727.09,4736.16,-1009.0699999999999,4,8,True
1574,2024-06,1622.7200000000003,5931.76,-4309.04,1,11,True
1574,2024-07,1753.48562,4026.1956200000004,-2272.71,2,6,True
1574,2024-08,6372.67,7027.210000000001,-654.54,6,8,True
1574,2024-09,8455.29,8455.29,0.0,8,8,True
1574,2024-10,10684.79,14139.300000000001,-3454.51,10,18,True
1574,2024-11,10586.618190000001,11495.69819,-909.08,10,12,True
1574,2024-12,7676.56213,9835.63213,-2159.07,7,11,True
1574,2025-01,7863.58,7863.58,0.0,7,7,True
1575,2024-02,2948.9464599999997,6967.22646,-4018.28,4,14,True
1575,2024-03,9951.25803,11598.14803,-1646.8899999999999,11,15,True
1575,2024-04,4376.49678,7103.73678,-2727.24,5,11,True
1575,2024-05,1218.17,3636.3199999999997,-2418.1499999999996,1,7,True
1575,2024-06,8613.94244,12430.05244,-3816.1099999999997,9,19,True
1575,2024-07,2961.3300000000004,8363.54,-5402.21,3,17,True
1575,2024-08,10407.51165,13262.03165,-2854.52,11,17,True
1575,2024-09,14454.429090000001,17636.219090000002,-3181.79,13,19,True
1575,2024-10,19932.05194,33252.84194,-13320.79,17,47,True
1575,2024-11,12076.09698,22476.006980000002,-10399.91,11,31,True
1575,2024-12,12275.05276,16715.032760000002,-4439.9800000000005,10,20,True
1575,2025-01,0.0,0.0,0.0,0,0,False
1576,2024-02,3218.1500000000005,4818.13,-1599.98,3,7,True
1576,2024-03,8279.11569,8915.465689999999,-636.35,10,12,True
1576,2024-04,4994.27361,5903.35361,-909.08,6,8,True
1576,2024-05,2272.71273,5727.21273,-3454.5,2,10,True
1576,2024-06,7998.80695,12362.39695,-4363.59,8,18,True
1576,2024-07,3447.23,7127.1900000000005,-3679.96,4,12,True
1576,2024-08,8610.25809,8610.25809,0.0,9,9,True
1576,2024-09,15989.68,18262.39,-2272.71,15,19,True
1576,2024-10,21855.47754,25855.437540000003,-3999.96,21,29,True
1576,2024-11,13409.926660000001,19046.24666,-5636.32,14,24,True
1576,2024-12,10711.40793,16147.63793,-5436.23,8,20,True
1576,2025-01,9840.85,13204.46,-3363.61,8,14,True
1578,2024-02,5254.47091,7818.08091,-2563.61,6,12,True
1578,2024-03,10951.122510000001,13496.54251,-2545.42,12,18,True
1578,2024-04,12890.74,19319.94,-6429.2,14,30,True
1578,2024-05,45.79182000000014,6263.90182,-6218.11,0,14,True
1578,2024-06,8382.8785,18324.5285,-9941.65,9,31,True
1578,2024-07,4953.46637,11860.65637,-6907.1900000000005,6,22,True
1578,2024-08,21125.98269,26316.84269,-5190.860000000001,21,31,True
1578,2024-09,37146.10268,41155.15268,-4009.05,34,42,True
1578,2024-10,23614.43,36894.95,-13280.52,22,48,True
1578,2024-11,24312.55315,27503.083150000002,-3190.5299999999997,23,29,True
1578,2024-12,19434.85298,24258.06298,-4823.21,18,28,True
1578,2025-01,7427.4981800000005,15972.87818,-8545.380000000001,6,22,True
1579,2024-02,7335.84846,10803.98846,-3468.14,8,16,True
1579,2024-03,5547.41068,8001.92068,-2454.5099999999998,6,12,True
1579,2024-04,2024.7218200000002,5909.01182,-3884.29,2,12,True
1579,2024-05,4142.01784,4697.56784,-555.55,4,6,True
1579,2024-06,-1627.25,3827.23,-5454.48,-2,10,True
1579,2024-07,-1545.43,0.0,-1545.43,-2,2,True
1579,2024-08,8799.92,8799.92,0.0,9,9,True
1579,2024-09,8999.93,13272.62,-4272.6900000000005,8,16,True
1579,2024-10,13056.85,17193.18,-4136.33,11,19,True
1579,2024-11,9214.79865,9214.79865,0.0,9,9,True
1579,2024-12,6874.450000000001,7556.26,-681.81,6,8,True
1579,2025-01,5631.39996,7722.28996,-2090.89,5,9,True
1580,2024-02,3145.82091,3145.82091,0.0,4,4,True
1580,2024-03,818.1700000000001,1818.16,-999.99,1,3,True
1580,2024-04,822.56158,822.56158,0.0,1,1,True
1580,2024-05,1479.1659,1479.1659,0.0,2,2,True
1580,2024-06,1630.02,2630.01,-999.99,2,4,True
1580,2024-07,1699.98,1699.98,0.0,2,2,True
1580,2024-08,2090.8900000000003,2090.8900000000003,0.0,2,2,True
1580,2024-09,4156.97,6247.860000000001,-2090.8900000000003,4,7,True
1580,2024-10,2272.71,2272.71,0.0,2,2,True
1580,2024-11,-1090.9,2090.8900000000003,-3181.79,-1,5,True
1580,2024-12,1613.63,4727.24,-3113.6099999999997,1,7,True
1580,2025-01,21.98689000000013,1203.79689,-1181.81,0,2,True
1581,2024-02,3523.1800000000003,5250.43,-1727.25,4,8,True
1581,2024-03,6788.32649,8461.03649,-1672.71,8,12,True
1581,2024-04,3070.7327299999997,8834.80273,-5764.07,3,17,True
1581,2024-05,3709.0480000000002,5618.118,-1909.0700000000002,4,8,True
1581,2024-06,2680.19967,7771.059670000001,-5090.860000000001,4,14,True
1581,2024-07,2727.58,5273.0,-2545.42,3,9,True
1581,2024-08,7727.200000000001,9999.91,-2272.71,8,12,True
1581,2024-09,15062.03287,20634.70287,-5572.67,14,26,True
1581,2024-10,10862.13044,17821.95044,-6959.820000000001,11,25,True
1581,2024-11,19317.60791,25417.55791,-6099.95,18,30,True
